7.4181,16.9701,7.1665,0.0152,10.8717,3.4419999999999997,2.6710000000000003,0.0,3.8319,533.42,0.8391,2.7959,0.7909999999999999,0.353,2.8699,0.0789,2.2598,0.1676,8.7289,2.27,18.1525,0.135,2.3437,0.3273,2.9057,0.7863,78.09,90.2294,0.0485,12.5263,86.0068,638.63,19.9839,20.9776,3.54,92.8285,40.5458,0.1666,0.9951,0.6636,7.321000000000001,0.9316,0.1887,0.4235,0.3539,0.4236,65.0665,2.4679,1.0395,106.24,-1,2008-07-19 21:35:00
14.5507,8.8454,9.4805,0.0158,7.1493,3.299,5.434,0.0,3.6899,532.1764,0.6263,2.0875,1.1704,0.3194,3.0263,0.6542,1.8715,0.2723,8.658999999999999,3.148,16.9061,0.1355,2.3715,0.5328,3.6163,0.778,14.37,57.8122,0.0862,12.4663,87.1111,617.6045,18.0919,53.157,9.5699,120.7408,38.1448,0.1288,1.001,1.7983,8.7145,0.9241,0.2748,0.3141,0.3677,0.3141,65.8389,2.419,3.3618,103.34,1,2008-07-19 21:57:00
12.8058,8.3929,9.1512,0.0427,9.4089,3.267,3.217,0.0,3.8319,533.7464,0.8602,2.4003,1.6248,0.2841,3.8989,0.0789,2.1865,0.28,9.6234,2.661,21.6833,0.132,2.2764,0.4467,4.1301,0.8038,61.1,75.5077,0.0841,12.5263,67.9406,635.6382,16.6372,42.3877,7.74,87.4243,45.1318,0.1588,0.9992,1.4501,27.8475,0.9316,0.1925,0.4343,0.3279999999999999,0.4343,66.3322,2.3541,2.8659,97.9156,1,2008-07-19 22:52:00
6.5577,4.5258,7.5762,0.0153,9.5342,3.383,1.279,0.0,3.221,530.18,0.5183,2.0875,0.8583,0.2829,3.0263,0.0243,1.969,0.1291,8.6789,2.575,25.5177,0.1323,2.3216,0.4162,2.8,0.7589,76.9,52.2039,0.0469,12.4186,94.8247,627.5409,18.0919,62.7572,9.95,120.7408,36.9578,0.1004,0.9966,1.8767,8.7145,0.9139,0.3332,0.2618,0.3465,0.2618,65.1951,2.419,2.6544,103.34,-1,2008-07-20 03:35:00
12.4598,4.3639,10.9513,0.0151,14.2037,3.1710000000000003,3.872,0.0,118.7533,533.2464,0.835,3.0528,1.2284,0.3757,2.2581,0.0741,2.2354,0.2785,8.7977,3.0380000000000003,24.2607,0.132,2.3262,0.511,4.23,0.7661,78.11,52.2039,0.0948,10.7029,55.0265,608.79,17.5461,13.9158,9.93,67.7218,38.6257,0.1684,0.9971,1.8622,9.2374,0.9251,0.2334,0.4211,0.3779999999999999,0.4211,65.1111,2.4171,3.4410000000000003,107.8711,-1,2008-07-21 08:21:00
16.1875,5.096,10.9513,0.0094,14.2037,3.1710000000000003,1.946,0.0,3.8529,532.6446,0.74,2.5782,1.2284,0.2217,3.5078,0.0859,2.2808,0.3692,9.2007,3.0380000000000003,28.1392,0.134,2.3262,0.511,4.23,0.7661,74.57,142.908,0.1163,12.4582,125.5385,619.35,22.6271,13.4909,11.42,92.9482,38.6257,0.1459,0.9971,2.144,13.7861,0.9323,0.6748,0.3714,0.3119,0.3715,66.505,2.8814,3.7724,104.8489,1,2008-07-21 11:53:00
13.1895,8.0698,5.8086,0.0078,12.5668,3.207,1.946,0.0,2.969,536.1118,0.74,2.5782,0.8041,0.2217,3.5078,0.0792,2.312,0.3049,9.2007,3.263,24.8005,0.1253,2.3243,0.5158,2.2894,0.7446,74.57,100.2745,0.0954,12.4622,263.4538,624.0573,22.6271,12.4295,8.53,92.9482,39.4139,0.1459,1.0,1.5911,13.7861,0.9324,0.6748,0.3714,0.3119,0.3715,66.505,2.8814,2.8829,104.8489,-1,2008-07-22 00:03:00
11.1971,4.1477,5.8086,0.0108,12.5668,3.207,3.86,0.0,3.9275,537.8145,0.8425,1.5837,0.8041,0.1586,2.5691,0.0914,2.1113,0.2364,9.1283,3.263,37.6915,0.1371,2.3243,0.5158,2.2894,0.7446,73.95,82.0989,0.0766,12.4761,68.5315,631.9864,17.4686,53.157,8.43,56.3947,39.4139,0.1707,1.0,1.5675,44.9094,0.9231,0.7347,0.4228,0.3223,0.4228,66.0625,2.1143,2.766,104.8078,-1,2008-07-22 02:59:00
22.148000000000003,4.2575,5.8086,0.0105,12.5668,3.207,4.768,0.0,3.9275,531.8418,0.4722,1.5837,0.8041,0.289,2.5691,0.0914,2.1849,0.4839,8.5762,3.263,34.0855,0.1362,2.3243,0.5158,2.2894,0.7446,74.04,82.0989,0.1343,12.4761,89.7338,639.8027,17.4686,15.8112,10.26,56.3947,39.4139,0.0994,1.0,1.9291,44.9094,0.9231,0.3762,0.2364,0.4438,0.2364,66.4424,2.1143,3.5183,104.8078,-1,2008-07-22 08:41:00
13.7941,3.9691,6.1015,0.0117,13.0773,3.555,0.2003,0.0,3.5936,532.2673,0.7825,2.0954,0.7969,0.2304,4.3793,0.0914,2.282,0.3148,8.6397,3.15,26.2174,0.1284,2.3122,0.5323,2.3222,0.7785,4.138,82.0989,0.0921,12.5222,102.9126,634.9736,29.3685,66.9167,6.0,124.707,38.0592,0.1634,0.9997,1.1273,25.4663,0.9231,0.1666,0.3962,0.3554,0.3962,65.34899999999999,3.3841,2.3022,104.0311,-1,2008-07-22 11:47:00
13.6183,18.3408,6.1015,0.0169,13.0773,3.555,1.279,0.0,2.7859,534.6455,0.5183,1.5865,0.7969,0.2829,3.2434,0.0243,2.0642,0.2811,8.6789,3.15,22.8371,0.1392,2.3122,0.5323,2.3222,0.7785,76.9,47.1586,0.0783,12.5635,349.2063,625.3827,18.0418,73.9007,7.81,67.57,38.0592,0.1004,0.9997,1.4608,30.3788,0.9139,0.3332,0.2618,0.3465,0.2618,65.1951,2.1369,2.2358,107.8022,-1,2008-07-22 14:00:00
13.5856,6.5183,6.1015,0.0117,13.0773,3.555,1.7719999999999998,0.0,3.9275,531.2491,0.6879,2.0831,0.7969,0.3341,4.0184,0.0883,2.2134,0.3007,8.6572,3.15,22.4489,0.133,2.3122,0.5323,2.3222,0.7785,1.4340000000000002,47.1586,0.0945,12.4761,87.8049,637.3145,19.5809,88.8535,6.86,110.6014,38.0592,0.1351,0.9997,1.2913,20.2551,0.9267,0.2677,0.3454,0.3251,0.3455,65.0894,2.5481,2.4529,101.5122,-1,2008-07-22 15:30:00
9.9804,5.817,6.1015,0.0137,13.0773,3.555,0.9003,0.0,3.9275,530.1291,0.7825,2.0954,0.7969,0.2304,4.3793,0.0883,2.0645,0.206,8.6397,3.15,27.2876,0.1323,2.3122,0.5323,2.3222,0.7785,4.198,34.4153,0.0644,12.4761,64.3929,633.9082,29.3685,51.4535,8.1,124.707,38.0592,0.1634,0.9997,1.5279,25.4663,0.9267,0.1666,0.3962,0.3554,0.3962,65.34899999999999,3.3841,2.8482,104.0311,-1,2008-07-23 05:15:00
12.6981,4.4621,7.8147,0.0114,10.9354,2.9960000000000004,0.0259,0.0,3.9275,528.1864,0.7825,2.0954,1.1525,0.2304,4.3793,0.0914,2.3338,0.2964,8.6397,3.361,31.9128,0.1401,2.3124,0.4999,3.1248,0.7777,5.9879999999999995,114.5979,0.0863,12.4761,42.9066,640.8409,29.3685,66.9167,7.49,124.707,39.9863,0.1634,0.9967,1.4181,25.4663,0.9231,0.1666,0.3962,0.3554,0.3962,65.34899999999999,3.3841,2.6843,104.0311,-1,2008-07-23 19:22:00
8.4505,4.2732,9.2211,0.0099,11.3622,3.1919999999999997,1.946,0.0,3.9275,536.0054,0.74,2.7759,1.3173,0.2217,3.9505,0.0859,1.9902,0.1682,9.2007,3.034,29.3176,0.135,2.2936,0.5088,3.591,0.8093,74.57,216.8869,0.0503,12.4761,60.1156,620.9409,25.2088,16.2531,8.76,63.001000000000005,38.9435,0.1459,0.9949,1.6343,11.4366,0.9323,0.6748,0.3714,0.3119,0.3715,66.505,3.6059,3.1106,105.4978,1,2008-07-25 15:23:00
18.8142,4.0729,11.2326,0.0159,6.0139,3.765,5.143,0.0,2.7826,535.7491,0.6451,2.3733,1.3121,0.0984,4.7527,0.0869,2.2233,0.4183,8.7487,1.877,33.5962,0.135,2.3326,0.3395,4.1499,0.8743,14.41,125.06,0.1133,12.5784,60.3279,618.9891,25.651999999999997,14.764,7.17,123.5735,36.9453,0.1316,0.9998,1.3383,9.1854,0.9296,0.8512,0.3244,0.236,0.3244,66.6566,3.0582,2.6206,102.2733,-1,2008-07-27 04:18:00
12.4036,6.8058,8.2965,0.0336,12.8061,2.945,2.325,0.0,4.4275,532.6318,0.61,2.7219,0.9718,0.1649,2.6601,0.077,2.253,0.2794,8.6942,3.4210000000000003,24.7224,0.1396,2.2931,0.5212,2.9999,0.7839,76.33,125.06,0.0953,12.4222,65.8494,616.7164,17.2584,51.1223,9.25,108.9468,36.1585,0.128,0.9963,1.7367,41.8356,0.9326,0.299,0.3082,0.3588,0.3082,65.9335,2.4411,2.9887,106.34,-1,2008-07-27 09:37:00
18.2982,2.1242,8.2965,0.0083,12.8061,2.945,2.773,0.0,4.4275,530.4545,0.8123,2.7219,0.9718,0.2645,2.6601,0.0768,2.3075,0.4222,9.7997,3.4210000000000003,34.5361,0.133,2.2931,0.5212,2.9999,0.7839,78.25,125.06,0.1408,12.4222,48.0962,603.9627,17.2584,15.8112,5.4,108.9468,36.1585,0.1667,0.9963,1.018,41.8356,0.9324,0.2751,0.4115,0.3752,0.4115,64.9193,2.4411,1.7463,106.34,-1,2008-07-27 11:10:00
10.2289,5.7628,11.2457,0.0158,9.2223,3.3560000000000003,2.678,0.0,2.8173,528.41,0.7323,3.0417,1.5844,0.306,2.56,0.0247,2.3265,0.238,8.9336,3.759,27.4102,0.1417,2.2887,0.5765,4.2709,0.6287,76.69,216.9552,0.0753,12.4231,69.6774,631.2591,20.7635,20.9776,9.37,106.5255,37.9782,0.1592,0.9992,1.7732,58.1134,0.933,0.2252,0.3702,0.3248,0.3702,65.1893,3.0049,3.3671,109.7067,-1,2008-07-27 15:46:00
19.4047,5.8357,8.2965,0.0137,12.8061,2.945,4.07,0.0,3.2676,521.2055,0.7549,3.6861,0.9718,0.308,3.6191,0.0247,2.275,0.4414,8.8388,3.4210000000000003,37.2145,0.1369999999999999,2.2931,0.5212,2.9999,0.7839,76.67,127.5067,0.145,12.5473,60.6581,629.91,21.5914,13.9158,7.41,248.1543,36.1585,0.1392,0.9963,1.4217,32.5015,0.933,0.3464,0.3804,0.3808,0.3804,65.9055,2.7756,2.5665,102.1178,-1,2008-07-27 16:06:00
18.1292,6.1651,6.888,0.0139,6.2984,3.491,5.103,0.0,3.2676,534.3927,0.4918,2.0078,1.131,0.3378,4.7991,0.0915,2.2461,0.4072,8.7588,2.647,31.4769,0.1323,2.3397,0.4429,2.9624,0.8139,14.14,146.8715,0.1311,12.5473,51.8436,621.0227,24.2952,24.2141,8.78,120.5494,43.008,0.0993,0.9982,1.643,15.6991,0.9287,0.9109,0.2468,0.261,0.2468,66.6948,3.0729,3.1722,100.2789,-1,2008-07-27 16:49:00
12.0275,4.0444,11.2457,0.018,9.2223,3.3560000000000003,5.171,0.0,4.4275,530.4073,0.364,2.6928,1.5844,0.2718,4.3815,0.077,2.1823,0.2625,23.3453,3.759,16.8198,0.1305,2.2887,0.5765,4.2709,0.6287,65.83,81.5459,0.0736,12.4222,49.1677,618.6836,22.8867,32.7151,7.73,137.011,37.9782,0.0758,0.9992,1.4574,10.2758,0.9326,0.1794,0.2099,0.3387,0.2099,66.8426,2.9065,2.6984,100.6767,-1,2008-07-27 20:24:00
9.6586,4.6964,8.2965,0.0115,12.8061,2.945,5.34,0.0,3.2676,533.2154,0.6328,2.0078,0.9718,0.2481,4.7991,0.0915,2.2671,0.2189999999999999,8.8033,3.4210000000000003,33.6192,0.1394,2.2931,0.5212,2.9999,0.7839,14.26,197.9951,0.0781,12.5473,59.4595,621.2864,24.2952,71.5633,7.95,120.5494,36.1585,0.1245,0.9963,1.4909,15.6991,0.9287,0.7494,0.3185,0.2663,0.3185,66.6916,3.0729,2.9829,100.2789,-1,2008-07-27 22:28:00
11.550999999999998,5.3197,7.0376,0.0113,6.2886,3.569,3.86,0.0,4.4275,536.5709,0.8425,2.6789,1.0398,0.1586,4.9939,0.0759,2.1983,0.2539,9.1283,2.322,30.6289,0.127,2.3416,0.3924,2.8073,0.8884,73.95,197.9951,0.0773,12.4222,67.6218,612.82,27.2402,18.1087,10.86,77.7768,39.8902,0.1707,1.002,2.024,6.881,0.9238,0.7347,0.4228,0.3223,0.4228,66.0625,3.345,3.5623,105.3911,-1,2008-07-27 22:28:00
13.4859,4.6098,7.0376,0.0158,6.2886,3.569,3.074,0.0,3.1381,529.3927,0.5545,2.6789,1.0398,0.3557,4.9939,0.077,2.1345,0.2879,8.8249,2.322,21.199,0.1394,2.3416,0.3924,2.8073,0.8884,78.29,197.9951,0.0949,12.4278,37.9822,611.83,27.2402,12.4295,11.79,77.7768,39.8902,0.1147,1.002,2.2271,6.881,0.9326,0.2146,0.2794,0.3642,0.2794,65.8859,3.345,4.1245,105.3911,-1,2008-07-27 23:14:00
16.6904,4.4298,6.888,0.0175,6.2984,3.491,2.678,0.0,3.2676,529.5609,0.7323,1.7894,1.131,0.306,2.5598,0.0241,2.2805,0.3806,8.9336,2.647,32.0705,0.1417,2.3397,0.4429,2.9624,0.8139,76.69,74.1555,0.1213,12.5473,78.7062,638.8782,22.4075,27.1584,8.09,133.1732,43.008,0.1592,0.9982,1.5277,22.3298,0.9334,0.2252,0.3702,0.3248,0.3702,65.1893,3.1413,2.5269,110.2789,-1,2008-07-28 03:31:00
15.1794,4.3614,7.0376,0.0138,6.2886,3.569,3.761,0.0,4.0734,531.5427,0.6879,2.6928,1.0398,0.2183,4.3815,0.0788,2.258,0.3427,10.0686,2.322,39.5532,0.133,2.3416,0.3924,2.8073,0.8884,76.73,74.1555,0.0965,12.2749,95.0,618.0982,22.8867,53.157,5.2,137.011,39.8902,0.1366,1.002,0.9783,10.2758,0.9313,0.2887,0.3486,0.362,0.3486,65.1902,2.9065,1.8732,100.6767,-1,2008-07-28 03:48:00
11.6384,6.0235,6.888,0.0127,6.2984,3.491,5.103,0.0,2.8173,532.7664,0.4918,2.4256,1.131,0.3378,2.4787,0.0247,2.4052,0.2799,8.7588,2.647,31.3313,0.1336,2.3397,0.4429,2.9624,0.8139,14.14,56.8221,0.0804,12.4231,75.513,630.7564,20.2382,21.0162,10.9,87.2474,43.008,0.0993,0.9982,2.0459,58.5671,0.933,0.9109,0.2468,0.261,0.2468,66.6948,3.0137,3.6701,110.6333,-1,2008-07-28 04:37:00
11.8467,6.9725,6.888,0.0181,6.2984,3.491,5.103,0.0,2.8173,533.77,0.4918,2.9319,1.131,0.3378,2.5614,0.0915,2.2632,0.2681,8.7588,2.647,32.8848,0.1345,2.3397,0.4429,2.9624,0.8139,14.14,152.6823,0.0875,12.4231,57.2246,620.7518,20.1876,34.9979,10.35,126.3473,43.008,0.0993,0.9982,1.939,24.1036,0.9287,0.9109,0.2468,0.261,0.2468,66.6948,3.0335,3.3656,111.6278,-1,2008-07-28 05:36:00
15.6351,6.9238,6.888,0.0105,6.2984,3.491,5.434,0.0,3.0225,533.9509,0.6263,2.2619,1.131,0.3194,2.5597,0.0243,1.8946,0.2962,8.658999999999999,2.647,22.6227,0.1392,2.3397,0.4429,2.9624,0.8139,14.37,100.7279,0.0865,12.5724,172.0755,627.26,20.7992,24.7524,7.03,80.0216,43.008,0.1288,0.9982,1.3166,45.2554,0.9139,0.2748,0.3141,0.3677,0.3141,65.8389,3.0504,2.2791,110.5644,1,2008-07-28 06:45:00
12.147,2.6882,5.3272,0.0099,5.8389999999999995,3.335,5.171,0.0,3.0492,532.1118,0.364,2.1868,0.8497,0.2718,3.8485,0.077,2.2194,0.2696,23.3453,3.207,24.3206,0.1309,2.3326,0.545,2.3121,0.8142,65.83,100.7279,0.0848,12.4622,40.7507,615.4873,20.8461,10.6336,6.23,97.8339,43.4014,0.0758,0.998,1.1708,9.5426,0.9326,0.1794,0.2099,0.3387,0.2099,66.8426,2.7979,2.3065,100.8444,-1,2008-07-28 08:36:00
9.4847,5.1087,6.888,0.0201,6.2984,3.491,2.215,0.0,3.2676,537.6273,0.5710000000000001,2.1387,1.131,0.1663,2.4767,0.0247,2.2025,0.2089,9.1585,2.647,30.1427,0.1392,2.3397,0.4429,2.9624,0.8139,74.54,45.4264,0.0636,12.5473,75.2941,632.2182,20.2941,19.5713,12.21,157.6079,43.008,0.122,0.9982,2.2711,43.2564,0.933,0.8333,0.2873,0.2729,0.2872,66.374,3.0429,4.2202,111.3444,1,2008-07-28 15:11:00
17.0149,3.9721,7.0376,0.0111,6.2886,3.569,3.14,0.0,4.4275,531.3755,1.0851,2.0078,1.0398,0.3579,4.7991,0.0768,2.4747,0.4211,8.6074,2.322,30.0241,0.1342,2.3416,0.3924,2.8073,0.8884,77.41,73.8817,0.1319,12.4222,21.9709,607.1155,24.2952,15.8112,6.59,120.5494,39.8902,0.2112,1.002,1.2402,15.6991,0.9324,0.1689,0.5484,0.3324,0.5484,65.3429,3.0729,2.2226,100.2789,-1,2008-07-28 23:57:00
12.9236,3.3684,7.0376,0.0121,6.2886,3.569,3.958,0.0,4.4275,532.8618,0.5863,2.0078,1.0398,0.1201,4.7991,0.0759,2.3145,0.2991,9.1502,2.322,30.3538,0.1323,2.3416,0.3924,2.8073,0.8884,72.29,171.8524,0.0862,12.4222,70.5167,607.6555,24.2952,62.7572,10.43,120.5494,39.8902,0.1207,1.002,1.9574,15.6991,0.9238,0.8637,0.2945,0.2879,0.2945,66.6125,3.0729,3.5751,100.2789,-1,2008-07-29 04:08:00
12.0422,7.127999999999999,3.87,0.0127,10.5466,2.949,2.419,0.0,11.2251,527.8355,0.6753,4.1536,0.424,0.3825,3.768,0.0224,2.1599,0.2601,10.6376,3.861,29.3844,0.1253,2.3006,0.5619,1.4153,0.8034,79.48,83.0563,0.095,12.2939,42.1053,634.2891,20.4695,33.885,12.19,202.9874,36.5715,0.1384,0.9985,2.3094,46.3425,0.934,0.3063,0.3423,0.4109,0.3423,66.2535,2.7358,3.8966,103.6,-1,2008-07-29 05:16:00
8.2142,4.665,6.9271,0.0155,9.8109,3.142,2.215,0.0,4.1643,535.6282,0.5710000000000001,2.9023,0.8501,0.1663,2.7033,0.0779,2.2383,0.1839,9.1585,3.2,41.5512,0.1358,2.3248,0.5261,2.6861,0.7692,74.54,106.1812,0.0664,12.4871,76.8946,605.4255,18.9326,72.9621,11.62,175.6416,38.7769,0.122,0.995,2.1694,46.276,0.93,0.8333,0.2873,0.2729,0.2872,66.374,2.4602,3.7648,104.5211,-1,2008-07-29 06:19:00
26.5739,13.4098,6.9271,0.0116,9.8109,3.142,2.419,0.0,4.1643,528.4727,0.6753,2.9023,0.8501,0.3825,2.7033,0.0779,2.1628,0.5747,10.6376,3.2,38.8982,0.1335,2.3248,0.5261,2.6861,0.7692,79.48,113.3721,0.15,12.4871,113.0045,597.61,18.9326,47.2964,8.67,175.6416,38.7769,0.1384,0.995,1.6406,46.276,0.93,0.3063,0.3423,0.4109,0.3423,66.2535,2.4602,2.9727,104.5211,1,2008-07-29 08:23:00
14.3755,5.2191,4.9447,0.0189,10.9139,3.016,5.143,0.0,4.1643,529.9682,0.6451,2.9023,0.7601,0.0984,2.7033,0.0768,2.1756,0.3127,8.7487,3.628,36.6103,0.1342,2.3179,0.5835,2.0536,0.7484,14.41,102.2673,0.0933,12.4871,41.0619,607.94,18.9326,28.0522,12.3,175.6416,41.5317,0.1316,0.9966,2.3209,46.276,0.9324,0.8512,0.3244,0.236,0.3244,66.6566,2.4602,4.0631,104.5211,-1,2008-07-29 11:47:00
27.0589,9.4939,4.9447,0.0127,10.9139,3.016,1.946,0.0,4.1643,533.6809,0.74,2.9023,0.7601,0.2217,2.7033,0.0859,2.14,0.5791,9.2007,3.628,22.3489,0.134,2.3179,0.5835,2.0536,0.7484,74.57,110.5454,0.157,12.4871,42.7002,623.1345,18.9326,48.6582,10.31,175.6416,41.5317,0.1459,0.9966,1.9319,46.276,0.9323,0.6748,0.3714,0.3119,0.3715,66.505,2.4602,3.6023,104.5211,-1,2008-07-29 15:41:00
17.0935,13.2681,5.3272,0.0087,5.8389999999999995,3.335,5.171,0.0,3.0492,530.9973,0.364,2.1868,0.8497,0.2718,3.8485,0.0769,2.1898,0.3743,23.3453,3.207,20.2052,0.1361,2.3326,0.545,2.3121,0.8142,65.83,56.0357,0.1159,12.4622,96.9697,618.6736,20.8461,7.2369,7.23,97.8339,43.4014,0.0758,0.998,1.3616,9.5426,0.9261,0.1794,0.2099,0.3387,0.2099,66.8426,2.7979,2.5312,100.8444,1,2008-07-29 15:49:00
7.9429,4.9295,6.9271,0.0151,9.8109,3.142,4.063,0.0,4.1643,533.3209,0.5155,4.1536,0.8501,0.4907,3.768,0.0779,2.068,0.1643,8.7495,3.2,20.8271,0.1304,2.3248,0.5261,2.6861,0.7692,78.13,55.8324,0.0589,12.4871,18.0064,613.8827,20.4695,17.8215,6.43,202.9874,38.7769,0.1158,0.995,1.2057,46.3425,0.93,0.2056,0.26,0.3399,0.26,65.9449,2.7358,2.3127,103.6,1,2008-07-29 17:05:00
25.4953,4.3641,6.9271,0.0098,9.8109,3.142,5.171,0.0,3.0492,533.1055,0.364,2.2847,0.8501,0.2718,3.1151,0.0816,2.3497,0.5991,23.3453,3.2,21.1546,0.1307,2.3248,0.5261,2.6861,0.7692,65.83,55.8324,0.1492,12.4622,49.0667,613.2182,18.5335,41.0905,6.59,118.2617,38.7769,0.0758,0.995,1.2361,12.5191,0.9342,0.1794,0.2099,0.3387,0.2099,66.8426,2.4943,2.3055,101.84,1,2008-07-29 18:08:00
15.9673,3.0761,7.7076,0.0181,8.562999999999999,3.008,5.143,0.0,4.1643,534.2509,0.6451,2.0780000000000003,1.3416,0.0984,4.1509,0.0759,2.5108,0.4009,8.7487,3.4339999999999997,26.658,0.1359,2.3237,0.5598,3.4441,0.7304,14.41,63.9698,0.1146,12.4871,90.4847,610.4073,20.1408,64.609,9.29,57.4224,44.6843,0.1316,0.9976,1.7389,8.9819,0.9238,0.8512,0.3244,0.236,0.3244,66.6566,2.6506,3.2968,103.3778,-1,2008-07-29 21:07:00
18.8331,2.8513,7.7076,0.0106,8.562999999999999,3.008,2.419,0.0,4.1643,530.8764,0.6753,2.9023,1.3416,0.3825,2.7033,0.0734,2.1917,0.4128,10.6376,3.4339999999999997,46.7625,0.1404,2.3237,0.5598,3.4441,0.7304,79.48,50.8713,0.1117,12.4871,67.8869,603.6827,18.9326,16.9402,7.0,175.6416,44.6843,0.1384,0.9976,1.3186,46.276,0.9291,0.3063,0.3423,0.4109,0.3423,66.2535,2.4602,2.5006,104.5211,-1,2008-07-29 23:14:00
